player_id,country,group,full_name,espn_name,squad_number,position,date_of_birth,age,height,weight,club,league,in_top_league,caps,international_goals,market_value_eur,market_value_fmt,tm_player_id,sofa_player_id,sofa_club,sofa_league,club_conflict,confidence,data_sources
scotland_14,Scotland,C,Ross Stewart,,14,FW,1996-07-11,29,"6' 2""",185 lbs,Southampton,Premier League,True,3,0,2500000,€2.5m,447995,886117,Southampton,Premier League,False,100,wikipedia;transfermarkt;sofascore
scotland_15,Scotland,C,John Souttar,,15,DF,1996-09-25,29,"6' 1""",163 lbs,Rangers,,False,24,2,2000000,€2m,235767,287563,Rangers,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
scotland_16,Scotland,C,Dominic Hyam,,16,DF,1995-12-20,30,"6' 2""",152 lbs,Wrexham,,False,4,0,2000000,€2m,263268,802719,Wrexham,National League,False,100,wikipedia;transfermarkt;sofascore
scotland_17,Scotland,C,Ben Gannon-Doak,,17,FW,2005-11-11,20,"5' 8""",141 lbs,Bournemouth,Premier League,True,14,1,15000000,€15m,719673,1154861,Bournemouth,Championship,False,100,wikipedia;transfermarkt;sofascore
scotland_18,Scotland,C,George Hirst,,18,FW,1999-02-15,27,"6' 3""",179 lbs,Ipswich Town,Premier League,False,10,1,10000000,€10m,420808,839712,Ipswich Town,League One,False,100,wikipedia;transfermarkt;sofascore
scotland_19,Scotland,C,Lewis Ferguson,,19,MF,1999-08-24,26,"5' 11""",161 lbs,Bologna,Serie A,True,24,1,14000000,€14m,428563,907152,Bologna,Serie A,False,100,wikipedia;transfermarkt;sofascore
scotland_20,Scotland,C,Lawrence Shankland,,20,FW,1995-08-10,30,"6' 1""",163 lbs,Heart of Midlothian,,False,20,7,3000000,€3m,225744,237098,Heart of Midlothian,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
scotland_21,Scotland,C,Craig Gordon,,21,GK,1982-12-31,43,"6' 4""",183 lbs,Heart of Midlothian,,False,84,0,50000,€50k,12589,9370,Heart of Midlothian,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
scotland_22,Scotland,C,Nathan Patterson,,22,DF,2001-10-16,24,"6' 0""",159 lbs,Everton,Premier League,True,26,1,10000000,€10m,424015,1020141,Everton U21,"Premier League 2, Division 1",False,100,wikipedia;transfermarkt;sofascore
scotland_23,Scotland,C,Kenny McLean,,23,MF,1992-01-08,34,"6' 0""",152 lbs,Norwich City,,False,58,3,400000,€400k,126600,75756,Norwich City,Premier League,False,100,wikipedia;transfermarkt;sofascore
scotland_24,Scotland,C,Anthony Ralston,,24,DF,1998-11-16,27,"5' 10""",152 lbs,Celtic,,False,27,1,1500000,€1.5m,388171,840227,Celtic,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
scotland_25,Scotland,C,Findlay Curtis,,25,FW,2006-06-09,20,"5' 11""",146 lbs,Kilmarnock,,False,3,1,2000000,€2m,1082993,1489210,Rangers,Scottish Premiership,True,85,wikipedia;transfermarkt;sofascore
scotland_26,Scotland,C,Scott McKenna,,26,DF,1996-11-12,29,"6' 2""",161 lbs,Dinamo Zagreb,,False,50,1,4000000,€4m,255906,358108,GNK Dinamo Zagreb,HNL,False,100,wikipedia;transfermarkt;sofascore
senegal_1,Senegal,I,Yehvann Diouf,,1,GK,1999-11-16,26,"6' 2""",161 lbs,Nice,Ligue 1,True,2,0,,,,845183,Nice,Ligue 1,False,75,wikipedia;sofascore
senegal_2,Senegal,I,Mamadou Sarr,,2,DF,2005-08-29,20,"6' 4""",170 lbs,Chelsea,Premier League,True,7,0,,,,1154657,Chelsea,Premier League,False,75,wikipedia;sofascore
senegal_3,Senegal,I,Kalidou Koulibaly(captain),Kalidou Koulibaly,3,DF,1991-06-20,34,"6' 5""",194 lbs,Al-Hilal,Saudi Pro League,True,102,2,,,,,,,False,50,wikipedia
senegal_4,Senegal,I,Abdoulaye Seck,,4,DF,1992-06-04,34,"6' 4""",207 lbs,Maccabi Haifa,,False,22,4,,,,583896,Maccabi Haifa,Israeli Premier League,False,75,wikipedia;sofascore
senegal_5,Senegal,I,Idrissa Gueye,,5,MF,1989-09-26,36,"5' 9""",146 lbs,Everton,Premier League,True,130,7,,,,106337,Everton,Premier League,False,75,wikipedia;sofascore
senegal_6,Senegal,I,Pathé Ciss,,6,MF,1994-03-16,32,"6' 1""",157 lbs,Rayo Vallecano,La Liga,True,29,0,,,,913679,Rayo Vallecano,LaLiga,False,75,wikipedia;sofascore
senegal_7,Senegal,I,Assane Diao,,7,FW,2005-09-07,20,"6' 1""",174 lbs,Como,Serie A,True,5,0,,,,1493689,Como,"Serie C, Girone A",False,75,wikipedia;sofascore
senegal_8,Senegal,I,Lamine Camara,,8,MF,2004-01-01,22,"5' 8""",141 lbs,Monaco,Ligue 1,True,32,7,,,,1389846,AS Monaco,Ligue 1,False,75,wikipedia;sofascore
senegal_9,Senegal,I,Bamba Dieng,,9,FW,2000-03-23,26,"5' 10""",159 lbs,Lorient,,True,22,2,,,,1102503,Lorient,Ligue 1,False,75,wikipedia;sofascore
senegal_10,Senegal,I,Sadio Mané,,10,FW,1992-04-10,34,"5' 9""",150 lbs,Al-Nassr,Saudi Pro League,True,127,55,,,,217704,Al-Nassr,Saudi Pro League,False,75,wikipedia;sofascore
senegal_11,Senegal,I,Nicolas Jackson,,11,FW,2001-06-20,24,"6' 2""",181 lbs,Bayern Munich,Bundesliga,True,32,8,,,,1085381,FC Bayern München,Bundesliga,False,75,wikipedia;sofascore
senegal_12,Senegal,I,Cherif Ndiaye,,12,FW,1996-01-23,30,"6' 3""",183 lbs,Samsunspor,,False,18,4,,,,868268,Samsunspor,Trendyol 1.Lig,False,75,wikipedia;sofascore
senegal_13,Senegal,I,Iliman Ndiaye,,13,FW,2000-03-06,26,"5' 11""",152 lbs,Everton,Premier League,True,39,4,,,,914309,Everton,Premier League,False,75,wikipedia;sofascore
senegal_14,Senegal,I,Ismail Jakobs,,14,DF,1999-08-17,26,"6' 0""",163 lbs,Galatasaray,,False,29,0,,,,897291,Galatasaray,Trendyol Süper Lig,False,75,wikipedia;sofascore
senegal_15,Senegal,I,Krépin Diatta,,15,DF,1999-02-25,27,"5' 9""",150 lbs,Monaco,Ligue 1,True,60,2,,,,873534,AS Monaco,Ligue 1,False,75,wikipedia;sofascore
senegal_16,Senegal,I,Édouard Mendy,,16,GK,1992-03-01,34,"6' 4""",190 lbs,Al-Ahli,Saudi Pro League,True,56,0,,,,845074,Al-Ahli,Saudi Pro League,False,75,wikipedia;sofascore
senegal_17,Senegal,I,Pape Matar Sarr,,17,MF,2002-09-14,23,"6' 1""",152 lbs,Tottenham Hotspur,Premier League,True,39,4,,,,1002711,Tottenham Hotspur,Premier League,False,75,wikipedia;sofascore
senegal_18,Senegal,I,Ismaïla Sarr,,18,FW,1998-02-25,28,"6' 1""",168 lbs,Crystal Palace,Premier League,True,82,19,,,,845286,Crystal Palace,Premier League,False,75,wikipedia;sofascore
senegal_19,Senegal,I,Moussa Niakhaté,,19,DF,1996-03-08,30,"6' 3""",181 lbs,Lyon,Ligue 1,True,30,0,,,,758168,Olympique Lyonnais,Ligue 1,False,75,wikipedia;sofascore
senegal_20,Senegal,I,Ibrahim Mbaye,,20,FW,2008-01-24,18,"6' 1""",141 lbs,Paris Saint-Germain,Ligue 1,True,10,3,,,,1590918,Paris Saint-Germain,Ligue 1,False,75,wikipedia;sofascore
senegal_21,Senegal,I,Habib Diarra,,21,MF,2004-01-03,22,"5' 10""",161 lbs,Sunderland,,False,20,4,,,,1128532,Sunderland,League One,False,75,wikipedia;sofascore
senegal_22,Senegal,I,Bara Sapoko Ndiaye,,22,MF,2007-12-31,18,"5' 11""",152 lbs,Bayern Munich,Bundesliga,True,1,0,,,,2427970,FC Bayern München,Bundesliga,False,75,wikipedia;sofascore
senegal_23,Senegal,I,Mory Diaw,,23,GK,1993-06-22,32,"6' 6""",207 lbs,Le Havre,Ligue 1,False,5,0,,,,580226,Le Havre,Ligue 2,False,75,wikipedia;sofascore
senegal_24,Senegal,I,Antoine Mendy,,24,DF,2004-05-27,22,"6' 2""",163 lbs,Nice,Ligue 1,True,6,0,,,,1120615,Nice,Ligue 1,False,75,wikipedia;sofascore
senegal_25,Senegal,I,El Hadji Malick Diouf,,25,DF,2004-12-29,21,"6' 0""",170 lbs,West Ham United,Premier League,True,19,1,,,,1471764,West Ham United,Premier League,False,75,wikipedia;sofascore
senegal_26,Senegal,I,Pape Gueye,,26,MF,1999-01-24,27,"6' 2""",172 lbs,Villarreal,La Liga,True,41,5,,,,879694,Villarreal,LaLiga,False,75,wikipedia;sofascore
south-africa_1,South Africa,A,Ronwen Williams(captain),Ronwen Williams,1,GK,1992-01-21,34,"6' 0""",172 lbs,Mamelodi Sundowns,,False,62,0,,,,,,,False,50,wikipedia
south-africa_2,South Africa,A,Thabang Matuludi,,2,DF,1999-01-14,27,"6' 2""",183 lbs,Polokwane City,,False,2,0,1200000,€1.2m,1109254,1470073,Polokwane City,Motsepe Foundation Championship,False,100,wikipedia;transfermarkt;sofascore
south-africa_3,South Africa,A,Khulumani Ndamane,,3,DF,2004-02-05,22,"6' 0""",168 lbs,Mamelodi Sundowns,,False,5,0,1200000,€1.2m,1283140,1910804,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_4,South Africa,A,Teboho Mokoena,,4,MF,1997-01-24,29,"5' 9""",150 lbs,Mamelodi Sundowns,,False,51,9,2800000,€2.8m,436372,881117,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_5,South Africa,A,Thalente Mbatha,,5,MF,2000-03-06,26,"5' 11""",157 lbs,Orlando Pirates,,False,14,3,2000000,€2m,735697,1014410,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_6,South Africa,A,Aubrey Modiba,,6,DF,1995-07-22,30,"5' 6""",117 lbs,Mamelodi Sundowns,,False,44,3,1800000,€1.8m,353432,837099,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_7,South Africa,A,Oswin Appollis,,7,FW,2001-08-25,24,"5' 7""",121 lbs,Orlando Pirates,,False,25,8,2500000,€2.5m,673381,984505,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_8,South Africa,A,Tshepang Moremi,,8,FW,2000-10-02,25,"5' 6""",139 lbs,Orlando Pirates,,False,9,1,1400000,€1.4m,844485,1101745,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_9,South Africa,A,Lyle Foster,,9,FW,2000-09-03,25,"6' 1""",152 lbs,Burnley,,True,26,10,8000000,€8m,467623,901907,Burnley,Premier League,False,100,wikipedia;transfermarkt;sofascore
south-africa_10,South Africa,A,Relebohile Mofokeng,,10,FW,2004-10-23,21,"5' 7""",119 lbs,Orlando Pirates,,False,12,0,3000000,€3m,1125037,1564998,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_11,South Africa,A,Themba Zwane,,11,MF,1989-08-03,36,"5' 7""",148 lbs,Mamelodi Sundowns,,False,53,12,250000,€250k,176578,559504,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_12,South Africa,A,Thapelo Maseko,,12,FW,2003-11-11,22,"5' 10""",146 lbs,AEL Limassol,,False,9,1,750000,€750k,983330,1179164,AEL Limassol,Cyprus League by Stoiximan,False,100,wikipedia;transfermarkt;sofascore
south-africa_13,South Africa,A,Sphephelo Sithole,,13,MF,1999-03-03,27,"6' 2""",172 lbs,Tondela,,False,27,1,600000,€600k,401736,822684,Tondela,Liga Portugal Betclic,False,100,wikipedia;transfermarkt;sofascore
south-africa_14,South Africa,A,Mbekezeli Mbokazi,,14,DF,2005-09-19,20,"5' 11""",196 lbs,Chicago Fire FC,,False,10,1,3500000,€3.5m,1378320,2058228,Chicago Fire,MLS,False,100,wikipedia;transfermarkt;sofascore
south-africa_15,South Africa,A,Iqraam Rayners,,15,FW,1995-12-19,30,"5' 9""",152 lbs,Mamelodi Sundowns,,False,13,4,2800000,€2.8m,337884,991024,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_16,South Africa,A,Sipho Chaine,,16,GK,1996-12-14,29,"6' 1""",170 lbs,Orlando Pirates,,False,3,0,1600000,€1.6m,453370,903610,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_17,South Africa,A,Evidence Makgopa,,17,FW,2000-06-05,26,"6' 2""",181 lbs,Orlando Pirates,,False,26,6,1400000,€1.4m,746781,1022170,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_18,South Africa,A,Samukele Kabini,,18,DF,2004-03-15,22,"5' 11""",172 lbs,Molde,,False,5,0,2500000,€2.5m,1175086,1518180,Molde FK,Eliteserien,False,100,wikipedia;transfermarkt;sofascore
south-africa_19,South Africa,A,Nkosinathi Sibisi,,19,DF,1995-09-22,30,"5' 10""",139 lbs,Orlando Pirates,,False,19,0,1600000,€1.6m,399068,902117,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_20,South Africa,A,Khuliso Mudau,,20,DF,1995-04-26,31,"5' 11""",159 lbs,Mamelodi Sundowns,,False,32,1,1200000,€1.2m,450806,936047,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_21,South Africa,A,Ime Okon,,21,DF,2004-02-20,22,"6' 2""",183 lbs,Hannover 96,,False,7,1,2000000,€2m,1107265,1507710,Hannover 96,2. Bundesliga,False,100,wikipedia;transfermarkt;sofascore
south-africa_22,South Africa,A,Ricardo Goss,,22,GK,1994-04-02,32,"5' 11""",163 lbs,Siwelele,,False,4,0,350000,€350k,258304,966059,Siwelele FC,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_23,South Africa,A,Jayden Adams,,23,MF,2001-05-05,25,"5' 9""",150 lbs,Mamelodi Sundowns,,False,4,0,1800000,€1.8m,804472,1049669,Mamelodi Sundowns,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_24,South Africa,A,Olwethu Makhanya,,24,DF,2004-04-30,22,"6' 2""",172 lbs,Philadelphia Union,,False,0,0,2000000,€2m,1069801,1415019,Philadelphia Union,MLS,False,95,wikipedia;transfermarkt;sofascore
south-africa_25,South Africa,A,Kamogelo Sebelebele,,25,MF,2002-07-21,23,"5' 5""",139 lbs,Orlando Pirates,,False,2,0,1200000,€1.2m,994370,1210653,Orlando Pirates,South African Premier Division,False,100,wikipedia;transfermarkt;sofascore
south-africa_26,South Africa,A,Bradley Cross,,26,DF,2001-01-30,25,"6' 0""",170 lbs,Kaizer Chiefs,,False,0,0,1000000,€1m,555209,1085536,Kaizer Chiefs,South African Premier Division,False,95,wikipedia;transfermarkt;sofascore
south-korea_1,South Korea,A,Kim Seung-gyu,Kim Seung-Gyu,1,GK,1990-09-30,35,"6' 2""",183 lbs,FC Tokyo,,False,87,0,,,,235686,FC Tokyo,J1 League,False,75,wikipedia;sofascore
south-korea_2,South Korea,A,Lee Han-beom,Lee Han-Beom,2,DF,2002-06-17,23,"6' 3""",159 lbs,Midtjylland,,False,8,0,,,,,,,False,50,wikipedia
south-korea_3,South Korea,A,Lee Gi-hyuk,Lee Gi-Hyuk,3,MF,2000-07-07,25,"6' 0""",159 lbs,Gangwon FC,,False,3,0,,,,,,,False,50,wikipedia
south-korea_4,South Korea,A,Kim Min-jae,Kim Min-Jae,4,DF,1996-11-15,29,"6' 3""",179 lbs,Bayern Munich,Bundesliga,True,79,4,,,,896569,FC Bayern München,Bundesliga,False,75,wikipedia;sofascore
south-korea_5,South Korea,A,Kim Tae-hyeon,Kim Tae-Hyeon,5,DF,2000-09-17,25,"6' 2""",181 lbs,Kashima Antlers,,False,7,0,,,,976203,Kashima Antlers,J1 League,False,75,wikipedia;sofascore
south-korea_6,South Korea,A,Hwang In-beom,Hwang In-Beom,6,MF,1996-09-20,29,"5' 10""",152 lbs,Feyenoord,,False,73,6,,,,889689,Feyenoord,VriendenLoterij Eredivisie,False,75,wikipedia;sofascore
south-korea_7,South Korea,A,Son Heung-min(captain),Son Heung-Min,7,FW,1992-07-08,33,"6' 0""",168 lbs,Los Angeles FC,,False,144,56,,,,,,,False,50,wikipedia
south-korea_8,South Korea,A,Paik Seung-ho,Paik Seung-Ho,8,MF,1997-03-17,29,"6' 0""",159 lbs,Birmingham City,,False,27,3,,,,,,,False,50,wikipedia
south-korea_9,South Korea,A,Cho Gue-sung,Cho Gue-Sung,9,FW,1998-01-25,28,"6' 2""",181 lbs,Midtjylland,,False,44,12,,,,,,,False,50,wikipedia
south-korea_10,South Korea,A,Lee Jae-sung,Lee Jae-Sung,10,MF,1992-08-10,33,"5' 11""",152 lbs,Mainz 05,,False,105,15,,,,,,,False,50,wikipedia
south-korea_11,South Korea,A,Hwang Hee-chan,Hwang Hee-Chan,11,FW,1996-01-26,30,"5' 10""",170 lbs,Wolverhampton Wanderers,Premier League,True,79,17,,,,786186,Wolverhampton,Premier League,False,75,wikipedia;sofascore
south-korea_12,South Korea,A,Song Bum-keun,Song Bum-Keun,12,GK,1997-10-15,28,"6' 5""",196 lbs,Jeonbuk Hyundai Motors,,False,3,0,,,,940057,Jeonbuk Hyundai Motors,K League 1,False,75,wikipedia;sofascore
south-korea_13,South Korea,A,Lee Tae-seok,Lee Tae-Seok,13,DF,2002-07-28,23,"5' 9""",157 lbs,Austria Wien,,False,15,1,,,,1002355,FK Austria Wien,Austrian Bundesliga,False,75,wikipedia;sofascore
south-korea_14,South Korea,A,Cho Wi-je,Cho Wi-Je,14,DF,2001-08-25,24,"6' 2""",181 lbs,Jeonbuk Hyundai Motors,,False,1,0,,,,,,,False,50,wikipedia
south-korea_15,South Korea,A,Kim Moon-hwan,Kim Moon-Hwan,15,DF,1995-08-01,30,"5' 8""",139 lbs,Daejeon Hana Citizen,,False,35,0,,,,921263,Daejeon Hana Citizen,K League 2,False,75,wikipedia;sofascore
south-korea_16,South Korea,A,Park Jin-seob,Park Jin-Seop,16,MF,1995-10-23,30,"6' 1""",170 lbs,Zhejiang,,False,14,1,,,,,,,False,50,wikipedia
south-korea_17,South Korea,A,Bae Jun-ho,Bae Jun-Ho,17,MF,2003-08-21,22,"5' 11""",152 lbs,Stoke City,,False,13,2,,,,,,,False,50,wikipedia
south-korea_18,South Korea,A,Oh Hyeon-gyu,Oh Hyeon-Gyu,18,FW,2001-04-12,25,"6' 2""",159 lbs,Beşiktaş,,False,27,6,,,,,,,False,50,wikipedia
south-korea_19,South Korea,A,Lee Kang-in,Lee Kang-In,19,MF,2001-02-19,25,"5' 8""",146 lbs,Paris Saint-Germain,Ligue 1,True,47,11,,,,,,,False,50,wikipedia
south-korea_20,South Korea,A,Yang Hyun-jun,Yang Hyun-Jun,20,FW,2002-05-25,24,"5' 9""",161 lbs,Celtic,,False,9,0,,,,1103531,Celtic,Scottish Premiership,False,75,wikipedia;sofascore
south-korea_21,South Korea,A,Jo Hyeon-woo,Jo Hyeon-Woo,21,GK,1991-09-25,34,"6' 2""",163 lbs,Ulsan HD,,False,48,0,,,,,,,False,50,wikipedia
south-korea_22,South Korea,A,Seol Young-woo,Seol Young-Woo,22,DF,1998-12-05,27,"6' 0""",159 lbs,Red Star Belgrade,,False,34,0,,,,,,,False,50,wikipedia
south-korea_23,South Korea,A,Jens Castrop,,23,MF,2003-07-29,22,"5' 10""",168 lbs,Borussia Mönchengladbach,Bundesliga,True,7,0,10000000,€10m,613192,1019312,Borussia M'gladbach,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
south-korea_24,South Korea,A,Kim Jin-gyu,Kim Jin-Gyu,24,MF,1997-02-24,29,"5' 10""",150 lbs,Jeonbuk Hyundai Motors,,False,22,3,,,,,,,False,50,wikipedia
south-korea_25,South Korea,A,Eom Ji-sung,Eom Ji-Sung,25,FW,2002-05-09,24,"5' 10""",152 lbs,Swansea City,,False,9,2,,,,,,,False,50,wikipedia
south-korea_26,South Korea,A,Lee Dong-gyeong,Lee Dong-Gyeong,26,MF,1997-09-20,28,"5' 9""",150 lbs,Ulsan HD,,False,18,4,,,,,,,False,50,wikipedia
spain_1,Spain,H,David Raya,,1,GK,1995-09-15,30,"6' 0""",174 lbs,Arsenal,Premier League,True,12,0,30000000,€30m,262749,581310,Arsenal,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_2,Spain,H,Marc Pubill,,2,DF,2003-06-20,22,"6' 3""",190 lbs,Atlético Madrid,La Liga,True,1,0,35000000,€35m,844637,1094106,Atlético Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_3,Spain,H,Álex Grimaldo,Alejandro Grimaldo,3,DF,1995-09-20,30,"5' 7""",139 lbs,Bayer Leverkusen,Bundesliga,True,13,0,20000000,€20m,193082,177177,Bayer 04 Leverkusen,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
spain_4,Spain,H,Eric García,,4,DF,2001-01-09,25,"5' 11""",170 lbs,Barcelona,La Liga,True,20,0,40000000,€40m,466794,876214,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_5,Spain,H,Marcos Llorente,,5,MF,1995-01-30,31,"6' 0""",161 lbs,Atlético Madrid,La Liga,True,23,0,20000000,€20m,282411,353138,Atlético Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_6,Spain,H,Mikel Merino,,6,MF,1996-06-22,29,"6' 2""",183 lbs,Arsenal,Premier League,True,42,10,25000000,€25m,338424,592010,Arsenal,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_7,Spain,H,Ferran Torres,,7,FW,2000-02-29,26,"6' 0""",174 lbs,Barcelona,La Liga,True,56,24,50000000,€50m,398184,855833,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_8,Spain,H,Fabián Ruiz,,8,MF,1996-04-03,30,"6' 2""",152 lbs,Paris Saint-Germain,Ligue 1,True,41,6,30000000,€30m,350219,784655,Paris Saint-Germain,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
spain_9,Spain,H,Gavi,,9,MF,2004-08-05,21,"5' 9""",150 lbs,Barcelona,La Liga,True,29,5,30000000,€30m,646740,1103693,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_10,Spain,H,Dani Olmo,,10,MF,1998-05-07,28,"6' 0""",161 lbs,Barcelona,La Liga,True,49,12,60000000,€60m,293385,789071,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_11,Spain,H,Yéremy Pino,,11,MF,2002-10-20,23,"5' 8""",141 lbs,Crystal Palace,Premier League,True,22,4,30000000,€30m,568157,984624,Crystal Palace,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_12,Spain,H,Pedro Porro,,12,DF,1999-09-13,26,"5' 8""",150 lbs,Tottenham Hotspur,Premier League,True,17,0,35000000,€35m,553875,913654,Tottenham Hotspur,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_13,Spain,H,Joan Garcia,Joan García,13,GK,2001-05-04,25,"6' 4""",185 lbs,Barcelona,La Liga,True,2,0,45000000,€45m,561613,930267,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_14,Spain,H,Aymeric Laporte,,14,DF,1994-05-27,32,"6' 2""",190 lbs,Athletic Bilbao,La Liga,True,45,2,8000000,€8m,176553,149734,Athletic Club,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_15,Spain,H,Álex Baena,,15,MF,2001-07-20,24,"5' 9""",152 lbs,Atlético Madrid,La Liga,True,16,2,40000000,€40m,548111,910031,Atlético Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_16,Spain,H,Rodri(captain),Rodri,16,MF,1996-06-22,29,"6' 3""",181 lbs,Manchester City,Premier League,True,61,4,,,,,,,False,50,wikipedia
spain_17,Spain,H,Nico Williams,,17,FW,2002-07-12,23,"5' 11""",148 lbs,Athletic Bilbao,La Liga,True,30,6,40000000,€40m,709187,1085400,Athletic Club,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_18,Spain,H,Martín Zubimendi,,18,MF,1999-02-02,27,"5' 11""",161 lbs,Arsenal,Premier League,True,25,3,75000000,€75m,423440,966837,Arsenal,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_19,Spain,H,Lamine Yamal,,19,FW,2007-07-13,18,"5' 10""",168 lbs,Barcelona,La Liga,True,25,6,200000000,€200m,937958,1402912,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_20,Spain,H,Pedri,,20,MF,2002-11-25,23,"5' 9""",150 lbs,Barcelona,La Liga,True,40,5,150000000,€150m,683840,992587,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_21,Spain,H,Mikel Oyarzabal,,21,FW,1997-04-21,29,"5' 11""",172 lbs,Real Sociedad,La Liga,True,52,24,25000000,€25m,351478,823622,Real Sociedad,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_22,Spain,H,Pau Cubarsí,,22,DF,2007-01-22,19,"6' 0""",172 lbs,Barcelona,La Liga,True,11,0,80000000,€80m,962110,1402913,FC Barcelona,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_23,Spain,H,Unai Simón,,23,GK,1997-06-11,29,"6' 3""",192 lbs,Athletic Bilbao,La Liga,True,57,0,22000000,€22m,262396,797291,Athletic Club,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_24,Spain,H,Marc Cucurella,,24,DF,1998-07-22,27,"5' 9""",146 lbs,Chelsea,Premier League,True,23,1,50000000,€50m,284857,794939,Chelsea,Premier League,False,100,wikipedia;transfermarkt;sofascore
spain_25,Spain,H,Víctor Muñoz,,25,FW,2003-07-13,22,"5' 8""",152 lbs,Osasuna,La Liga,True,2,1,30000000,€30m,935231,1145642,Osasuna,LaLiga,False,100,wikipedia;transfermarkt;sofascore
spain_26,Spain,H,Borja Iglesias,,26,FW,1993-01-17,33,"6' 2""",190 lbs,Celta Vigo,La Liga,True,7,0,2800000,€2.8m,278359,785989,Celta Vigo,LaLiga,False,100,wikipedia;transfermarkt;sofascore
sweden_1,Sweden,F,Jacob Widell Zetterström,,1,GK,1998-07-11,27,"6' 6""",192 lbs,Derby County,,False,3,0,2500000,€2.5m,549440,978728,Derby County,Championship,False,100,wikipedia;transfermarkt;sofascore
sweden_2,Sweden,F,Gustaf Lagerbielke,,2,DF,2000-04-10,26,"6' 4""",174 lbs,Braga,,False,11,2,10000000,€10m,485395,965263,Sporting Braga,Liga Portugal Betclic,False,100,wikipedia;transfermarkt;sofascore
sweden_3,Sweden,F,Victor Lindelöf(captain),Victor Lindelöf,3,DF,1994-07-17,31,"6' 2""",181 lbs,Aston Villa,Premier League,True,76,3,,,,,,,False,50,wikipedia
sweden_4,Sweden,F,Isak Hien,,4,DF,1999-01-13,27,"6' 3""",192 lbs,Atalanta,Serie A,True,29,0,22000000,€22m,503075,1157713,Atalanta,Serie A,False,100,wikipedia;transfermarkt;sofascore
sweden_5,Sweden,F,Gabriel Gudmundsson,,5,DF,1999-04-29,27,"5' 11""",163 lbs,Leeds United,,True,24,0,20000000,€20m,362108,834308,Leeds United,Premier League,False,100,wikipedia;transfermarkt;sofascore
sweden_6,Sweden,F,Herman Johansson,,6,MF,1997-10-16,28,"6' 3""",183 lbs,FC Dallas,,False,3,0,1800000,€1.8m,744853,1099794,FC Dallas,MLS,False,100,wikipedia;transfermarkt;sofascore
